"","userId","productId","ratings"
"22265","A2GO512RV0C840","B00001P4ZH","5"
"22266","A2L6USNNCMUX2G","B00001P4ZH","5"
"22267","A1NUZKIU265H9K","B00001P4ZH","3"
"22268","A1TRLXKL42VDC1","B00001P4ZH","4"
"22269","A32HCONGDGSYR","B00001P4ZH","5"
"22270","AKKXUT3PPTQS5","B00001P4ZH","4"
"22271","A2ZYJ3CA547XGK","B00001P4ZH","5"
"22272","ARMYTDG1RTSX6","B00001P4ZH","3"
"22273","A8JZRWFIH8EGY","B00001P4ZH","5"
"22274","A249XHGJKQY9QG","B00001P4ZH","5"
"22275","A1BRE30BMT7QU7","B00001P4ZH","5"
"22276","AJ57MKCFQKNLI","B00001P4ZH","5"
"22277","A1FF0KZ7KWFDDH","B00001P4ZH","5"
"22278","A2MTU2IXXZ35ZF","B00001P4ZH","4"
"22279","AXPGSMT7IQKCO","B00001P4ZH","5"
"22280","AXCEVHSX42TJU","B00001P4ZH","5"
"22281","A1B87LHHEWGZL9","B00001P4ZH","4"
"22282","A2PC9ZZIFV31B1","B00001P4ZH","5"
"22283","A3GQWT0FAGCJ4R","B00001P4ZH","3"
"22284","A1CLVDQRMC4NHE","B00001P4ZH","5"
"22285","A322ARXVXLTMAL","B00001P4ZH","3"
"22286","A15HFIL37EBL9V","B00001P4ZH","5"
"22287","AJCHGS1GND4OA","B00001P4ZH","5"
"22288","AWCCSKF9RYFNC","B00001P4ZH","4"
"22289","A3KN2OBPZ6QJLF","B00001P4ZH","1"
"22290","AE61LB83RO2OI","B00001P4ZH","5"
"22291","A3I1O9L1IADXTX","B00001P4ZH","5"
"22292","A1TJKITB8PJ0WO","B00001P4ZH","5"
"22293","AP0WZQR4P44NU","B00001P4ZH","4"
"22294","ANFY5MCS50BMC","B00001P4ZH","5"
"22295","A3BZ20YGTVLAG5","B00001P4ZH","2"
"22296","A2UD5EG63WWTUR","B00001P4ZH","4"
"22297","A1POXXTXRSNEYU","B00001P4ZH","3"
"22298","AHV2BEVVU8UTB","B00001P4ZH","5"
"22299","A2857I2S1COR4A","B00001P4ZH","5"
"22300","AM5R4WO0CE9UG","B00001P4ZH","5"
"22301","A38REMFU7337CV","B00001P4ZH","5"
"22302","A7M1SOEVQSL3T","B00001P4ZH","5"
"22303","A1CHMCD2YYW3FO","B00001P4ZH","5"
"22304","A2BKBENA4HT1O2","B00001P4ZH","5"
"22305","A1HYMKJ4PXF0QR","B00001P4ZH","5"
"22306","A3MYPA39I3BNXQ","B00001P4ZH","3"
"22307","AHJUIITRPBMK7","B00001P4ZH","3"
"22308","A3QX43TM47G44N","B00001P4ZH","3"
"22309","A1GRPU338N3760","B00001P4ZH","5"
"22310","A2DZKYBQ1OKION","B00001P4ZH","5"
"22311","A1PVB6CEXP5M9S","B00001P4ZH","5"
"22312","AQ9O2ACE8C9WS","B00001P4ZH","4"
"22313","AAKSWJHPZXA18","B00001P4ZH","5"
"22314","A1NBYVMBAKSMEX","B00001P4ZH","1"
"22315","A3TDVCGSFSUHIV","B00001P4ZH","5"
"22316","A8N4OYG3W1KAL","B00001P4ZH","4"
"22317","A2HTBZVDSIKLFM","B00001P4ZH","5"
"22318","A29B7JF50M0TPQ","B00001P4ZH","3"
"22319","AVCHC4VKOT3V6","B00001P4ZH","5"
"22320","A2DMOJQNTDKZ3X","B00001P4ZH","2"
"22321","A1SOFCISZRZK8S","B00001P4ZH","3"
"22322","A1NAP0D9XV7KA5","B00001P4ZH","2"
"22323","A1W0XZWS8QC8IV","B00001P4ZH","5"
"22324","A1BX8JBQIQYOE7","B00001P4ZH","5"
"22325","AK6FB4GBY0GTD","B00001P4ZH","5"
"22326","A1JIZCGW34JQU1","B00001P4ZH","5"
"22327","A1GYX6GPMHGHUG","B00001P4ZH","5"
"22328","A2WJ7VP8QYIENW","B00001P4ZH","5"
"22329","ALT8NZJBBASBR","B00001P4ZH","5"
"22330","A2886U6R12OVNQ","B00001P4ZH","4"
"22331","A1UFHX3D4YN92","B00001P4ZH","5"
"22332","A35VU2TPTCX4YU","B00001P4ZH","5"
"22333","A1K3O88AX758O5","B00001P4ZH","4"
"22334","A2RJHD7HP44DWX","B00001P4ZH","5"
"22335","AMU9OHGHRMTP7","B00001P4ZH","4"
"22336","A1D5HLEQD8J0MI","B00001P4ZH","4"
"22337","A37B556QMEVMJ1","B00001P4ZH","5"
"22338","AGR8HO98QESRH","B00001P4ZH","5"
"22339","A2FWRAOTTW5EDX","B00001P4ZH","5"
"22340","A1WCMGZUTQ3X0F","B00001P4ZH","4"
"22341","A127E1ZLHSYQ5X","B00001P4ZH","5"
"22342","A3VYDQ4JMLD9K1","B00001P4ZH","5"
"22343","AWCMUWKX3LIB1","B00001P4ZH","5"
"22344","A1GKE609LR26EP","B00001P4ZH","5"
"22345","A3FINBR4T5ACH3","B00001P4ZH","5"
"22346","AMDZ6MZR6CRG9","B00001P4ZH","5"
"22347","A2I2E9ZGEY1IHC","B00001P4ZH","4"
"22348","A37DTZINGPWCNT","B00001P4ZH","5"
"22349","AMVTPI22YOGJ7","B00001P4ZH","4"
"22350","A3R5TRN2UP8788","B00001P4ZH","5"
"22351","A3VJ40823I3R15","B00001P4ZH","4"
"22352","AUJUKK16BBYNK","B00001P4ZH","5"
"22353","AO8DBUG2O7VTC","B00001P4ZH","5"
"22354","A25GSHB6XB8BY","B00001P4ZH","5"
"22355","AG9DAMD0Y0DP3","B00001P4ZH","4"
"22356","A2PZB34KZHV42A","B00001P4ZH","5"
"22357","AWFS4QM00PBEO","B00001P4ZH","5"
"22358","AEEWPIM09UR3S","B00001P4ZH","4"
"22359","A38K5QE4VS1ZC7","B00001P4ZH","4"
"22360","A2OMO3NYWQQKS5","B00001P4ZH","1"
"22361","A159NRA5GP3YCA","B00001P4ZH","5"
"22362","A10H073G5MOLJA","B00001P4ZH","4"
"22363","A2RDZ2JTIJGD6X","B00001P4ZH","5"
"22364","A1QSR3HQCW3YI1","B00001P4ZH","5"
"22365","A2T7234SVPEJWX","B00001P4ZH","5"
"22366","A1H0K7DWO2SUXX","B00001P4ZH","2"
"22367","A2NWUUABKJ8OAK","B00001P4ZH","3"
"22368","A16IL4SZ2V0UAX","B00001P4ZH","5"
"22369","A1341XPWCR5J7I","B00001P4ZH","5"
"22370","A1Z6298QUECUVB","B00001P4ZH","5"
"22371","ATT7JA4MRVF32","B00001P4ZH","4"
"22372","A5YTJ1UNXVCJV","B00001P4ZH","5"
"22373","A3DU46KRC2JFKH","B00001P4ZH","5"
"22374","AOCXXCR0CPH04","B00001P4ZH","5"
"22375","AR52CXOX54AW6","B00001P4ZH","5"
"22376","ACNPSRC6ZDAFZ","B00001P4ZH","5"
"22377","A11SX1OWWFBW3P","B00001P4ZH","5"
"22378","A2VCAIFRFMLMMD","B00001P4ZH","1"
"22379","AI5CL94ZW72ZM","B00001P4ZH","5"
"22380","A25PUYKUSAN5XB","B00001P4ZH","5"
"22381","A2MUQEOWESO6A","B00001P4ZH","5"
"22382","A1GRVK812BANRG","B00001P4ZH","5"
"22383","A202QM82YWU87P","B00001P4ZH","4"
"22384","AAE8INHEI3KK7","B00001P4ZH","5"
"22385","AXC0GG60Y0TD1","B00001P4ZH","3"
"22386","A28QEU0RBMUZQO","B00001P4ZH","5"
"22387","A3H2HUI8QTREWR","B00001P4ZH","5"
"22388","A3BXUUI5266PE5","B00001P4ZH","5"
"22389","A38OV7JF0M0MHU","B00001P4ZH","5"
"22390","AM6ZWJAQXP2HI","B00001P4ZH","5"
"22391","A1NTD5MBKW6YXQ","B00001P4ZH","4"
"22392","A1FKOXUO5ODMB0","B00001P4ZH","4"
"22393","ACTQS8GNXP4NF","B00001P4ZH","1"
"22394","A3W1IS0LS8TYRC","B00001P4ZH","5"
"22395","AZUUV3DEO6Z4J","B00001P4ZH","5"
"22396","A2BZRI5P0KDMH0","B00001P4ZH","5"
"22397","AEKNT5K9X1ZI1","B00001P4ZH","5"
"22398","A1N1C1U2E2NIE6","B00001P4ZH","5"
"22399","A2BUURD9JFCRXJ","B00001P4ZH","5"
"22400","A3PSU7UEUVO8YE","B00001P4ZH","5"
"22401","AASPMZFK89ICW","B00001P4ZH","5"
"22402","A1SW7P73Z8BUUJ","B00001P4ZH","5"
"22403","A1EO5YR1238VL3","B00001P4ZH","4"
"22404","A143X0EUX2LCDS","B00001P4ZH","3"
"22405","A1M3A32GKWPGE6","B00001P4ZH","3"
"22406","A1FMH4HSJSBQHP","B00001P4ZH","5"
"22407","A21EW1CMBF5UKC","B00001P4ZH","5"
"22408","A2O6DNUZRYXZUE","B00001P4ZH","4"
"22409","AIIIGBU8JDGG","B00001P4ZH","5"
"22410","A36KKVQLA13QTZ","B00001P4ZH","5"
"22411","A2WZ9UMCNUGRUD","B00001P4ZH","5"
"22412","A2Q3D3CC9HT0S5","B00001P4ZH","5"
"22413","A9QZM51YZPU2Z","B00001P4ZH","5"
"22414","AOYKD7G6QJ52K","B00001P4ZH","4"
"22415","A3SUG1O5YSG659","B00001P4ZH","5"
"22416","A200MZ2BE9XJOA","B00001P4ZH","4"
"22417","AEQW4I82Z5LR4","B00001P4ZH","5"
"22418","A1O9HKOH25M2ET","B00001P4ZH","5"
"22419","A1RVE2PWQNGGFO","B00001P4ZH","4"
"22420","A2IGPYY0ULFD11","B00001P4ZH","5"
"22421","A2MZ8HM612JRZS","B00001P4ZH","5"
"22422","A1TG6XBUBAOVER","B00001P4ZH","5"
"22423","A2EK3WHEI9FONS","B00001P4ZH","5"
"22424","A3KNAQ1WMTO43J","B00001P4ZH","5"
"22425","A59C5IIDFXG39","B00001P4ZH","5"
"22426","A27IPICV6MUXIE","B00001P4ZH","3"
"22427","A6B8RY6XN3JHE","B00001P4ZH","5"
"22428","A2UJW6DKFDEPAS","B00001P4ZH","5"
"22429","A1CP6BUJCYX0H4","B00001P4ZH","4"
"22430","A2SOZV8N0LQH0Q","B00001P4ZH","5"
"22431","A2TVT03TGAMFL4","B00001P4ZH","4"
"22432","A1Y6W08J7WK9FW","B00001P4ZH","4"
"22433","A1VVS7XHH2EXU2","B00001P4ZH","5"
"22434","A2M5KSLIOG4T4Y","B00001P4ZH","5"
"22435","A3V0I15XDPMLL7","B00001P4ZH","5"
"22436","A2PVJ1O1JM7L5D","B00001P4ZH","5"
"22437","A2FV61K38YOG8N","B00001P4ZH","5"
"22438","AO3UVUWPCDB8K","B00001P4ZH","4"
"22439","A17S75Z5MR29B6","B00001P4ZH","5"
"22440","A24FV17DPIW1HK","B00001P4ZH","5"
"22441","A3RLE0OTW1Y7FW","B00001P4ZH","5"
"22442","A2QYMJ9L2GPHQV","B00001P4ZH","4"
"22443","A16GLKC0TJEAK2","B00001P4ZH","5"
"22444","A1DVGS7M3HDYSP","B00001P4ZH","5"
"22445","A28BI6BF9TJQZG","B00001P4ZH","5"
"22446","AZWHN4ENMEZLI","B00001P4ZH","5"
"22447","A2VNJRA4LSJY89","B00001P4ZH","5"
"22448","A1XL5KOLSQT6KH","B00001P4ZH","5"
"22449","AUC2FXXU32BOK","B00001P4ZH","5"
"22450","ATDKCIJUPT38Y","B00001P4ZH","4"
"22451","A1TDZSS7N8YWPN","B00001P4ZH","5"
"22452","A2TP22IC0Z2FD3","B00001P4ZH","5"
"22453","A3IIZOC6KL2RO3","B00001P4ZH","5"
"22454","APYEASTQZIF5A","B00001P4ZH","1"
"22455","A39TSOLD1HTE8M","B00001P4ZH","5"
"22456","AIRDVR9DN0Z7B","B00001P4ZH","5"
"22457","A1YYQ37B3V58U7","B00001P4ZH","5"
"22458","AN3CGFAU3D2QS","B00001P4ZH","5"
"22459","A31F722DD3E761","B00001P4ZH","5"
"22460","AN4YKNP33V8GP","B00001P4ZH","4"
"22461","A1591PJYM84XQT","B00001P4ZH","5"
"22462","AP2ZIO6IVOTMY","B00001P4ZH","4"
"22463","AT4MNYYZWM907","B00001P4ZH","5"
"22464","A823L2YB2FKBC","B00001P4ZH","5"
"22465","A1IKYURNYPSD02","B00001P4ZH","3"
"22466","A38OPGWVT61HEC","B00001P4ZH","4"
"22467","A1POEBVHY0ZPVZ","B00001P4ZH","5"
"22468","A31JCYAZAAB1SK","B00001P4ZH","5"
"22469","A2VWT1T8VYTJAL","B00001P4ZH","3"
"22470","A3SINSKZTVFCX","B00001P4ZH","5"
"22471","A2DD1XKEI8OVZF","B00001P4ZH","5"
"22472","A4ENZCYML4OEG","B00001P4ZH","5"
"22473","A3LK7GWHD8AQT4","B00001P4ZH","5"
"22474","A13AL0CZI83PIK","B00001P4ZH","4"
"22475","A3RCGRXYBRKSRC","B00001P4ZH","5"
"22476","A197B1983306J4","B00001P4ZH","4"
"22477","AAHZ6JPL2S8YA","B00001P4ZH","5"
"22478","A2K9PD95XIZXF4","B00001P4ZH","5"
"22479","A1N456HM5R8OUF","B00001P4ZH","4"
"22480","A1GKAGU5JZODFN","B00001P4ZH","5"
"22481","A81LEWNPJ49WO","B00001P4ZH","1"
"22482","A2BV138KT87HL1","B00001P4ZH","5"
"22483","A3DMJ74Q2GG9BX","B00001P4ZH","5"
"22484","A1VQTXYDY0VMTH","B00001P4ZH","5"
"22485","AG3TT2KUPZ8PF","B00001P4ZH","5"
"22486","A34LPMU4LNSJC6","B00001P4ZH","2"
"22487","A2LC45BP6IMG40","B00001P4ZH","1"
"22488","ACGPC21TXRBS1","B00001P4ZH","5"
"22489","A1FZVOSZI2UKIC","B00001P4ZH","5"
"22490","A1SAIMQ2WKS9GZ","B00001P4ZH","4"
"22491","A1COWQ2CDEHMC9","B00001P4ZH","5"
"22492","A54S9CIUV5VNB","B00001P4ZH","4"
"22493","A24C863NNAPCLW","B00001P4ZH","4"
"22494","A2HYIFXRY7DA6A","B00001P4ZH","5"
"22495","A31H1AHZAE160A","B00001P4ZH","5"
"22496","A16QY60UB7GWI2","B00001P4ZH","5"
"22497","A1L7M2JXN4EZCR","B00001P4ZH","5"
"22498","A3HTLE2PD7FD5L","B00001P4ZH","5"
"22499","A2ED6AK1F3TKBO","B00001P4ZH","4"
"22500","A38DL7RBD7MZUK","B00001P4ZH","5"
"22501","A3QZ2C0OCBLPSA","B00001P4ZH","5"
"22502","A1ZPDS5KMCN8S5","B00001P4ZH","5"
"22503","A2A817AADURYEF","B00001P4ZH","5"
"22504","A5AJWPBNJ43AK","B00001P4ZH","5"
"22505","A2GECK79A4R3RN","B00001P4ZH","5"
"22506","A2Z51G1KD77FMH","B00001P4ZH","5"
"22507","A3F4BYP5POWBGP","B00001P4ZH","5"
"22508","A3C9EZYGBEV23O","B00001P4ZH","5"
"22509","A1409QCA0NZMYG","B00001P4ZH","5"
"22510","A3J6TSQC07MCWT","B00001P4ZH","5"
"22511","AI8H4WNCCCL97","B00001P4ZH","5"
"22512","AM20LNMBYFHHP","B00001P4ZH","5"
"22513","A22R5OMNZQJ6VB","B00001P4ZH","4"
"22514","ABEF1AY1SJA5J","B00001P4ZH","5"
"22515","A1ZII6H2YS37SZ","B00001P4ZH","4"
"22516","A31EUTNBW40IRX","B00001P4ZH","5"
"22517","A126HE6QC1TCJM","B00001P4ZH","1"
"22518","A118A49ORGNEUM","B00001P4ZH","3"
"22519","A24DYVU2O3XFPF","B00001P4ZH","4"
"22520","A3EK5TRR1L1WR8","B00001P4ZH","5"
"22521","AX042BUP4Y9KF","B00001P4ZH","5"
"22522","A1JMSN87UFNG69","B00001P4ZH","5"
"22523","AYGL6PGPK3ENG","B00001P4ZH","4"
"22524","A3T02KHHNFXQHB","B00001P4ZH","3"
"22525","AX52DK5OE2WDP","B00001P4ZH","5"
"22526","A2U1BXKAHF0AFF","B00001P4ZH","5"
"22527","A3BS5OOR5GGFXD","B00001P4ZH","5"
"22528","A2LZICCKQU4U7A","B00001P4ZH","5"
"22529","A30NZX59Y9QKE5","B00001P4ZH","5"
"22530","A2IR3UEUATHQVD","B00001P4ZH","3"
"22531","A11IURV6CMDU60","B00001P4ZH","4"
"22532","A1FCF5Y983L4G0","B00001P4ZH","4"
"22533","A3F2NSR3N0UKP0","B00001P4ZH","4"
"22534","A3NZF2VRQ2KMVG","B00001P4ZH","5"
"22535","A1JCZ66PWUWR4J","B00001P4ZH","5"
"22536","A1SCHV46Z0N79C","B00001P4ZH","4"
"22537","A3JE4BQ78L7UW9","B00001P4ZH","5"
"22538","A1PQTB8NMJAOSB","B00001P4ZH","5"
"22539","A3A18QLK7CNIVX","B00001P4ZH","4"
"22540","A102SDBNUQ6W72","B00001P4ZH","5"
"22541","ASZ3SM5L0HY25","B00001P4ZH","4"
"22542","A3J2N1QSTRTKS6","B00001P4ZH","5"
"22543","A1C2FHDWS02T2Q","B00001P4ZH","4"
"22544","A1KLOJVF9LHYIE","B00001P4ZH","5"
"22545","A22EP447IBQNB2","B00001P4ZH","5"
"22546","AXFIGG1VEACRO","B00001P4ZH","2"
"22547","AVNAHOQRMQAI","B00001P4ZH","5"
"22548","AIT6ZDM6S08Z2","B00001P4ZH","5"
"22549","A11QSNVPOXTCVB","B00001P4ZH","5"
"22550","A27F8FDZLHDJNY","B00001P4ZH","5"
"22551","AJGXGXR76J1C9","B00001P4ZH","5"
"22552","A1UEZ7R88W631V","B00001P4ZH","5"
"22553","AZ78CTPZIQTSR","B00001P4ZH","5"
"22554","AQXGJ7MGN4SZO","B00001P4ZH","4"
"22555","A2X22CW7WW207B","B00001P4ZH","3"
"22556","AJOPGQDCQSSVW","B00001P4ZH","5"
"22557","A1ESTI8SVGYYYG","B00001P4ZH","4"
"22558","AKOJLL7EU7MEV","B00001P4ZH","4"
"22559","A1UICMAZ3RD4C3","B00001P4ZH","5"
"22560","ATD0GZEEAEN4L","B00001P4ZH","4"
"22561","A2F9NX3JJNT277","B00001P4ZH","5"
"22562","A1DBA56Y4TN3F4","B00001P4ZH","5"
"22563","A3HXLA3L0F431X","B00001P4ZH","5"
"22564","AM5YLOL7NJLZV","B00001P4ZH","5"
"22565","A18ZOK6XLNSQDO","B00001P4ZH","5"
"22566","A3OV6VO3J2EFU9","B00001P4ZH","5"
"22567","A6AZK1GF6JD7O","B00001P4ZH","5"
"22568","A2H1GR94J9JVFI","B00001P4ZH","4"
"22569","A2B03XPQTH2M5L","B00001P4ZH","2"
"22570","A3JX53X4LT4VA2","B00001P4ZH","5"
"22571","A1ROCQ1DW6GPLZ","B00001P4ZH","3"
"22572","A1SEG3L19IB54Q","B00001P4ZH","5"
"22573","A2ZBWJCD86D50K","B00001P4ZH","4"
"22574","A2LFDHTL18INZQ","B00001P4ZH","5"
"22575","A101N04POEB9CL","B00001P4ZH","4"
"22576","A1Z599MJ8RARUU","B00001P4ZH","4"
"22577","A833B463ZZJT7","B00001P4ZH","5"
"22578","A3HK1EO0SEEB8Z","B00001P4ZH","5"
"22579","A1LAQBND3AZD73","B00001P4ZH","5"
"22580","A23N91KQR4T1Q5","B00001P4ZH","5"
"22581","A2112LLCH702IG","B00001P4ZH","5"
"22582","A14SVEXK3LOBNN","B00001P4ZH","5"
"22583","A39X3SP68ZB1T8","B00001P4ZH","4"
"22584","A13BOWET73AJQ1","B00001P4ZH","4"
"22585","AVWFHFRDVOC6Q","B00001P4ZH","4"
"22586","A633NIAR4JJAR","B00001P4ZH","5"
"22587","AEDI2TF8O9OHT","B00001P4ZH","4"
"22588","AZQ584PX6SGO4","B00001P4ZH","5"
"22589","A3Q1N5STBD4P8D","B00001P4ZH","5"
"22590","ASKFD1IPJ0PQ9","B00001P4ZH","5"
"22591","A15OQ0YZCQ787E","B00001P4ZH","5"
"22592","A2CVP56ALVSHHJ","B00001P4ZH","5"
"22593","A3K54FWEBY8N1C","B00001P4ZH","5"
"22594","A100R120QT9E2M","B00001P4ZH","5"
"22595","A1SCQ3QEO52Z2H","B00001P4ZH","5"
"22596","A1DM7671XOKYDU","B00001P4ZH","5"
"22597","A1ODJXQVJACVT9","B00001P4ZH","4"
"22598","AVJMW1ML5LBPM","B00001P4ZH","5"
"22599","A3VCRG8PTH5PMT","B00001P4ZH","5"
"22600","ADH0XCEQ0TXHL","B00001P4ZH","5"
"22601","A3PATWGU52QYYI","B00001P4ZH","5"
"22602","A3T69VAL07X12N","B00001P4ZH","5"
"22603","A24LGNSYDRPS1Z","B00001P4ZH","5"
"22604","A3B21ZWOW9I4X7","B00001P4ZH","4"
"22605","AXLESMFJBW99K","B00001P4ZH","5"
"22606","A11D2K23Y9JGS1","B00001P4ZH","5"
"22607","A2F6MS855IL5VS","B00001P4ZH","5"
"22608","AN3ILH8NOGNH4","B00001P4ZH","5"
"22609","A2FLISHWML298Z","B00001P4ZH","5"
"22610","A3P7WP6BOC6PGF","B00001P4ZH","5"
"22611","A3P5GBRF6ETYDT","B00001P4ZH","3"
"22612","A1CFN8CRFNXLTN","B00001P4ZH","2"
"22613","A28H75VC8RYKFE","B00001P4ZH","5"
"22614","AGDKSHVJCAKBA","B00001P4ZH","5"
"22615","AIBGSX2D3EXU6","B00001P4ZH","5"
"22616","A105GTJB0OQ28O","B00001P4ZH","4"
"22617","A2XQQ4T7QBCH1B","B00001P4ZH","5"
"22618","A1OQSE9LVI0OVJ","B00001P4ZH","5"
"22619","AV5U4LD9D5650","B00001P4ZH","2"
"22620","A6GR3Z8V3NLGR","B00001P4ZH","4"
"22621","AFG72M153Q5L9","B00001P4ZH","5"
"22622","AF15PFXL356UU","B00001P4ZH","4"
"22623","A3VZGKT7VQ46PH","B00001P4ZH","5"
"22624","A3K0L3ZLBC0DR1","B00001P4ZH","3"
"22625","A3TIJC6L8USJ6Q","B00001P4ZH","5"
"22626","A2T63XIR3C0OIP","B00001P4ZH","5"
"22627","A1RA2RAO8OORAV","B00001P4ZH","4"
"22628","A3KWT6Z18DIDFD","B00001P4ZH","5"
"22629","A1S65T9XI1S8JQ","B00001P4ZH","5"
"22630","A20YEQEK9DOITY","B00001P4ZH","5"
"22631","A1ESWQ1YUXETG5","B00001P4ZH","5"
"22632","A381QHBSMPB6FX","B00001P4ZH","5"
"22633","AZA96HCU57OVF","B00001P4ZH","5"
"22634","A1DVEYIK8GG6Z3","B00001P4ZH","5"
"22635","A1FREHYUPLCMTC","B00001P4ZH","5"
"22636","A3RBILKQM019X","B00001P4ZH","5"
"22637","A2YT1N5TR65PQ8","B00001P4ZH","5"
"22638","ATS0FETH42CPA","B00001P4ZH","5"
"22639","AU23M8NFNISHE","B00001P4ZH","3"
"22640","A2LYL1FEOLWFSJ","B00001P4ZH","5"
"22641","A2ZOOUGBHUDVGZ","B00001P4ZH","5"
"22642","AJXQJ5KGNLRVS","B00001P4ZH","5"
"22643","A3IQKWA25HVA5U","B00001P4ZH","4"
"22644","AOB7FXLOVB6","B00001P4ZH","5"
"22645","A3SWLDY5FWIDNL","B00001P4ZH","5"
"22646","A1C8YQ27DFMOXJ","B00001P4ZH","5"
"22647","A4FRFT5TH1SSZ","B00001P4ZH","5"
"22648","AZW8H05DVPSGS","B00001P4ZH","5"
"22649","A2POOTE1JMKE4A","B00001P4ZH","5"
"22650","A2EO6WCM1YZXAL","B00001P4ZH","5"
"22651","AFBIKXPN2HJJ7","B00001P4ZH","4"
"22652","A2EXAIT3Y9KP5A","B00001P4ZH","5"
"22653","AGNM91AHVQAGG","B00001P4ZH","4"
"22654","A2FXMMQIN57VZ8","B00001P4ZH","5"
"22655","AAVUIGSWFU4GT","B00001P4ZH","5"
"22656","A3QR5KBKZFDONP","B00001P4ZH","5"
"22657","A3OU5XIZ0S0ZNW","B00001P4ZH","5"
"22658","A2VKVJ0L3O01P1","B00001P4ZH","5"
"22659","ACKG6U1XKT9CT","B00001P4ZH","5"
"22660","A3C6RYB83KD1GX","B00001P4ZH","5"
"22661","A3LI6YIULXKQIC","B00001P4ZH","4"
"22662","A3OGYYZ007ABGA","B00001P4ZH","5"
"22663","A5L21KN4ECKBF","B00001P4ZH","5"
"22664","A147MT1GGVHRZQ","B00001P4ZH","5"
"22665","A2O1588MAIJWA9","B00001P4ZH","3"
"22666","A1YQ7490QVYBO3","B00001P4ZH","3"
"22667","A2L9UW2BHTMHEK","B00001P4ZH","5"
"22668","A1LQC375C0AWEG","B00001P4ZH","5"
"22669","A2MMKBLXP0LKD5","B00001P4ZH","3"
"22670","A18DWQ28WHZDWG","B00001P4ZH","5"
"22671","ADSGC8T4O54LW","B00001P4ZH","5"
"22672","A2RE16NJFIZT9V","B00001P4ZH","5"
"22673","ARS5C43D9H4H7","B00001P4ZH","5"
"22674","A1KZP366BCW0CR","B00001P4ZH","5"
"22675","APEJ8EJCC8PQ8","B00001P4ZH","4"
"22676","A31SY8FEXFD0DQ","B00001P4ZH","4"
"22677","A3MXAHGAJKMVLV","B00001P4ZH","5"
"22678","A1AXJJTN6GPQ0I","B00001P4ZH","5"
"22679","A9DWYYJV82GW6","B00001P4ZH","5"
"22680","AZHXG4UKZZLAG","B00001P4ZH","5"
"22681","A334EF1OOZATSP","B00001P4ZH","4"
"22682","A29VIYR0THBWTP","B00001P4ZH","5"
"22683","A2N56S1NIUXEZ","B00001P4ZH","5"
"22684","A164IWQTXAR8C1","B00001P4ZH","4"
"22685","ASHVC731YAJK4","B00001P4ZH","5"
"22686","AXI7RR4TBX3DZ","B00001P4ZH","3"
"22687","A3I2NGLU3EZ60R","B00001P4ZH","5"
"22688","A3B8R2OKNIURQ6","B00001P4ZH","4"
"22689","A10X33VL24RGDK","B00001P4ZH","5"
"22690","AH1XGF6KG6TA0","B00001P4ZH","5"
"22691","A3MBB22TUP37W2","B00001P4ZH","5"
"22692","A1PZSTNLQ6T78E","B00001P4ZH","4"
"22693","AQTS9ETQKFOOJ","B00001P4ZH","5"
"22694","A3O6E9Q2FPX70G","B00001P4ZH","5"
"22695","A2NA41EE5VUMY0","B00001P4ZH","1"
"22696","A1XIHD81KZ56EI","B00001P4ZH","5"
"22697","A1N7JZI8QSEQIQ","B00001P4ZH","5"
"22698","A22E3SGZ84S5HR","B00001P4ZH","4"
"22699","A2IC4TF7ZID3D3","B00001P4ZH","5"
"22700","A28I1LS69M8GEY","B00001P4ZH","5"
"22701","A2YII40PHQQGG9","B00001P4ZH","5"
"22702","A3YDHETUB0LHF","B00001P4ZH","5"
"22703","A1DH0DD3KHOTGW","B00001P4ZH","4"
"22704","A2K4V9M1API5NV","B00001P4ZH","5"
"22705","A25I341YR818SR","B00001P4ZH","4"
"22706","A1S3IKTNKA90QW","B00001P4ZH","5"
"22707","A26XS3I14A5YBW","B00001P4ZH","5"
"22708","A1WVESLCYWGW0Q","B00001P4ZH","5"
"22709","A2SWRBE4RQEBX8","B00001P4ZH","5"
"22710","A1IT8FM6AFXZG8","B00001P4ZH","5"
"22711","A375DGFZH425FM","B00001P4ZH","5"
"22712","A51LW9RQE9IJP","B00001P4ZH","5"
"22713","A30263Y3PGF9BW","B00001P4ZH","4"
"22714","A38RR85VWGK0ME","B00001P4ZH","3"
"22715","A2T6HZVRVQCL5I","B00001P4ZH","5"
"22716","A2V3D62XFC4SW6","B00001P4ZH","5"
"22717","A108Q5H3ZT541E","B00001P4ZH","5"
"22718","A2F33J78I4J1Y2","B00001P4ZH","5"
"22719","A2HLQAETMSO4Q8","B00001P4ZH","4"
"22720","A261U1U95C37JW","B00001P4ZH","5"
"22721","A1T8IVXCCBEA44","B00001P4ZH","4"
"22722","A3H3AW7VY6PI1A","B00001P4ZH","4"
"22723","A39YOHMJSOIYF2","B00001P4ZH","3"
"22724","A3SX6BZU25Z94K","B00001P4ZH","2"
"22725","A3BVN5YVGFPZDX","B00001P4ZH","5"
"22726","A2I4FY8U97V8DA","B00001P4ZH","5"
"22727","A11BI7OP76NWCU","B00001P4ZH","5"
"22728","A2D0WZFHNR25UB","B00001P4ZH","4"
"22729","A21G8ZGPFQ5C8I","B00001P4ZH","5"
"22730","A30IGV5VHS7EU7","B00001P4ZH","5"
